date,country,metric,point_forecast,lo_80,hi_80,lo_95,hi_95,population
2021-12-24,Saint Kitts and Nevis,recovered,-1.0748041579043292e-11,-76.15968817450673,76.15968817448524,-116.47619175775726,116.47619175773578,53192.0
2021-12-25,Saint Kitts and Nevis,recovered,-1.1426115150121173e-11,-81.95238833266346,81.95238833264061,-125.33536214814376,125.33536214812091,53192.0
2021-12-26,Saint Kitts and Nevis,recovered,-1.1989255662409593e-11,-87.43611689100632,87.43611689098233,-133.7220012536705,133.7220012536465,53192.0
2021-12-27,Saint Kitts and Nevis,recovered,-1.2456944199622967e-11,-92.65424124542929,92.65424124540436,-141.70243378287105,141.70243378284616,53192.0
2021-12-28,Saint Kitts and Nevis,recovered,-1.2845359813608769e-11,-97.64017561305035,97.64017561302465,-149.32776237092887,149.32776237090317,53192.0
2021-12-29,Saint Kitts and Nevis,recovered,-1.3167939216745043e-11,-102.4204963458872,102.42049634586085,-156.6386320407955,156.63863204076918,53192.0
2021-12-30,Saint Kitts and Nevis,recovered,-1.3435841606816212e-11,-107.0168797630887,107.01687976306184,-163.66819386183985,163.66819386181297,53192.0
2021-12-31,Saint Kitts and Nevis,recovered,-1.3658334704354501e-11,-111.44736500307025,111.44736500304293,-170.44403631552206,170.4440363154947,53192.0
2022-01-01,Saint Kitts and Nevis,recovered,-1.384311535688632e-11,-115.727210271079,115.72721027105132,-176.98949481303987,176.9894948130122,53192.0
2022-01-02,Saint Kitts and Nevis,recovered,-1.3996575800953386e-11,-119.86949367160422,119.86949367157622,-183.32457058920446,183.3245705891765,53192.0
2022-01-03,Saint Kitts and Nevis,recovered,-1.4124024792882924e-11,-123.88554768386065,123.8855476838324,-189.46659517535147,189.46659517532322,53192.0
2022-01-04,Saint Kitts and Nevis,recovered,-1.4229871258026454e-11,-127.78528177796869,127.78528177794024,-195.43072379821072,195.43072379818224,53192.0
2022-01-05,Saint Kitts and Nevis,recovered,-1.4317776811564093e-11,-131.5774276458632,131.57742764583455,-201.23031042821657,201.23031042818792,53192.0
2022-01-06,Saint Kitts and Nevis,recovered,-1.439078242712509e-11,-135.2697295047423,135.26972950471352,-206.87719882351726,206.8771988234885,53192.0
2021-12-18,Saint Kitts and Nevis,active_cases,2771.071264390771,2740.853958736269,2801.288570045273,2724.857883372821,2817.2846454087207,53192.0
2021-12-19,Saint Kitts and Nevis,active_cases,2772.1186535077486,2728.53066316893,2815.706643846567,2705.4565748841233,2838.780732131374,53192.0
2021-12-20,Saint Kitts and Nevis,active_cases,2773.1450947565827,2718.2817082226916,2828.008481290474,2689.2387857422978,2857.0514037708676,53192.0
2021-12-21,Saint Kitts and Nevis,active_cases,2774.1510070963523,2708.975168349883,2839.3268458428215,2674.473163426453,2873.8288507662514,53192.0
2021-12-22,Saint Kitts and Nevis,active_cases,2775.13680110692,2700.1847576564483,2850.0888445573914,2660.50754257359,2889.7660596402498,53192.0
2021-12-23,Saint Kitts and Nevis,active_cases,2776.102879156518,2691.7014820918466,2860.5042762211897,2647.0220813648793,2905.183676948157,53192.0
2021-12-24,Saint Kitts and Nevis,active_cases,2777.0496355659816,2683.40795073183,2870.691320400133,2633.8370371337105,2920.2622339982527,53192.0
2021-12-25,Saint Kitts and Nevis,active_cases,2777.977456769696,2675.232559787612,2880.72235375178,2620.8426967691594,2935.1122167702324,53192.0
2021-12-26,Saint Kitts and Nevis,active_cases,2778.886721473327,2667.1292244510187,2890.644218495635,2607.968379164577,2949.8050637820766,53192.0
2021-12-27,Saint Kitts and Nevis,active_cases,2779.7778008083965,2659.0672021864575,2900.4883994303354,2595.1668712039123,2964.3887304128807,53192.0
2021-12-28,Saint Kitts and Nevis,active_cases,2780.651058483766,2651.025501174217,2910.276615793315,2582.4058761335073,2978.896240834025,53192.0
2021-12-29,Saint Kitts and Nevis,active_cases,2781.506850934089,2642.9895932317186,2920.0241086364595,2569.6629863303815,2993.3507155377965,53192.0
2021-12-30,Saint Kitts and Nevis,active_cases,2782.3455274652974,2634.949377154551,2929.741677776044,2556.922568424122,3007.768486506473,53192.0
2021-12-31,Saint Kitts and Nevis,active_cases,2783.1674303971763,2626.897862697299,2939.4369980970537,2544.173750543766,3022.1611102505867,53192.0
2022-01-01,Saint Kitts and Nevis,active_cases,2783.972895203085,2618.8302906067493,2949.115499799421,2531.4090764507664,3036.5367139554037,53192.0
2022-01-02,Saint Kitts and Nevis,active_cases,2784.762250646891,2610.743527325665,2958.780973968117,2518.6235797458075,3050.9009215479746,53192.0
2022-01-03,Saint Kitts and Nevis,active_cases,2785.535818917155,2602.6356386406537,2968.4359991936567,2505.814131748454,3065.257506085856,53192.0
2022-01-04,Saint Kitts and Nevis,active_cases,2786.293915758642,2594.505583294149,2978.082248223135,2492.978972847499,3079.608858669785,53192.0
2022-01-05,Saint Kitts and Nevis,active_cases,2787.036850601194,2586.3529890210125,2987.720712181376,2480.1173699102796,3093.9563312921086,53192.0
2022-01-06,Saint Kitts and Nevis,active_cases,2787.764926686033,2578.177986435809,2997.351866936257,2467.2293621683284,3108.3004912037377,53192.0
2021-12-18,Saint Lucia,cases,13133.611361638761,13085.02525943813,13182.197463839391,13059.305330556857,13207.917392720665,183629.0
2021-12-19,Saint Lucia,cases,13140.979894633301,13073.410496048169,13208.549293218433,13037.641417084322,13244.31837218228,183629.0
2021-12-20,Saint Lucia,cases,13148.201056951357,13062.306592977855,13234.095520924859,13016.83681037272,13279.565303529993,183629.0
2021-12-21,Saint Lucia,cases,13155.277796006787,13051.082144407668,13259.473447605906,12995.92429828532,13314.631293728255,183629.0
2021-12-22,Saint Lucia,cases,13162.21300026517,13039.503406059477,13284.922594470863,12974.544870736196,13349.881129794145,183629.0
2021-12-23,Saint Lucia,cases,13169.009500422764,13027.474495174269,13310.54450567126,12952.550389219656,13385.468611625873,183629.0
2021-12-24,Saint Lucia,cases,13175.6700705619,13014.958543711251,13336.38159741255,12929.883000422542,13421.457140701259,183629.0
2021-12-25,Saint Lucia,cases,13182.197429283253,13001.947024005289,13362.447834561217,12906.528223266225,13457.86663530028,183629.0
2021-12-26,Saint Lucia,cases,13188.594240815477,12988.44591695651,13388.742564674443,12882.493794390655,13494.694687240299,183629.0
2021-12-27,Saint Lucia,cases,13194.86311610265,12974.468838165603,13415.257394039696,12857.799154909831,13531.927077295468,183629.0
2021-12-28,Saint Lucia,cases,13201.006613869959,12960.033384667657,13441.97984307226,12832.469862659233,13569.543365080684,183629.0
2021-12-29,Saint Lucia,cases,13207.027241668085,12945.159100201452,13468.895383134719,12806.534479790858,13607.520003545313,183629.0
2021-12-30,Saint Lucia,cases,13212.92745689669,12929.86630570267,13495.98860809071,12780.022783625142,13645.832130168239,183629.0
2021-12-31,Saint Lucia,cases,13218.709667807434,12914.175414758758,13523.24392085611,12752.964719198544,13684.454616416324,183629.0
2022-01-01,Saint Lucia,cases,13224.37623448694,12898.106531031453,13550.645937942425,12725.389783054088,13723.36268591979,183629.0
2022-01-02,Saint Lucia,cases,13229.929469820094,12881.679214301033,13578.179725339154,12697.32666492697,13762.532274713218,183629.0
2022-01-03,Saint Lucia,cases,13235.371640434076,12864.912349484268,13605.830931383884,12668.803046925072,13801.94023394308,183629.0
2022-01-04,Saint Lucia,cases,13240.704967623522,12847.824079446282,13633.585855800762,12639.845500283813,13841.564434963231,183629.0
2022-01-05,Saint Lucia,cases,13245.931628257167,12830.431777641137,13661.431478873197,12610.479443043594,13881.38381347074,183629.0
2022-01-06,Saint Lucia,cases,13251.053755666368,12812.752045626821,13689.355465705914,12580.729135778935,13921.3783755538,183629.0
2021-12-18,Saint Lucia,deaths,285.3067117441445,283.68717825927797,286.926245229011,282.82984901974356,287.7835744685454,183629.0
2021-12-19,Saint Lucia,deaths,285.6041025735481,283.38422482745204,287.8239803196442,282.2090925330576,288.9991126140386,183629.0
2021-12-20,Saint Lucia,deaths,285.8955455644203,283.1168322437816,288.674258885059,281.64587026594785,290.1452208628927,183629.0
2021-12-21,Saint Lucia,deaths,286.18115967397057,282.858691797984,289.5036275499571,281.0998835460314,291.26243580190976,183629.0
2021-12-22,Saint Lucia,deaths,286.46106148025547,282.5992343920382,290.3228885684727,280.5549066200642,292.36721634044676,183629.0
2021-12-23,Saint Lucia,deaths,286.7353652297617,282.33345473954125,291.1372757199822,280.0032240846375,293.46750637488594,183629.0
2021-12-24,Saint Lucia,deaths,287.0041828840381,282.058815543106,291.94955022497015,279.44089620939815,294.567469558678,183629.0
2021-12-25,Saint Lucia,deaths,287.2676241653938,281.7740269101212,292.76122142066635,278.86589219035096,295.6693561404366,183629.0
2021-12-26,Saint Lucia,deaths,287.5257966016841,281.4784840311303,293.5731091722379,278.27723012944466,296.7743630739235,183629.0
2021-12-27,Saint Lucia,deaths,287.778805570199,281.171979515276,294.38563162512196,277.6745370663662,297.88307407403175,183629.0
2021-12-28,Saint Lucia,deaths,288.02675434067504,280.8545447701337,295.19896391121637,277.05780636716077,298.9957023141893,183629.0
2021-12-29,Saint Lucia,deaths,288.26974411744635,280.52635751897424,296.01313071591846,276.4272562617774,300.1122319731153,183629.0
2021-12-30,Saint Lucia,deaths,288.5078740807529,280.18768554112705,296.8280626203788,275.78324378051235,301.2325043809935,183629.0
2021-12-31,Saint Lucia,deaths,288.7412414272227,279.8388513142077,297.64363154023766,275.1262106575322,302.35627219691315,183629.0
2022-01-01,Saint Lucia,deaths,288.9699414095437,279.4802092332384,298.45967358584903,274.4566484695243,303.48323434956313,183629.0
2022-01-02,Saint Lucia,deaths,289.1940673753434,279.1121306601146,299.27600409057226,273.77507575024765,304.6130590004392,183629.0
2022-01-03,Saint Lucia,deaths,289.4137108052897,278.73499398704786,300.0924276235316,273.08202277371066,305.7453988368688,183629.0
2022-01-04,Saint Lucia,deaths,289.6289613504304,278.3491779860087,300.9087447148521,272.378021363255,306.8799013376058,183629.0
2022-01-05,Saint Lucia,deaths,289.8399068687858,277.95505735343585,301.7247563841358,271.6635980584061,308.01621567916555,183629.0
2022-01-06,Saint Lucia,deaths,290.0466334612092,277.55299974479476,302.5402671776236,270.93926956063785,309.1539973617805,183629.0
2021-12-18,Saint Lucia,recovered,-0.021766802132626148,-266.7778340902521,266.73430048598686,-407.9899661309497,407.9464325266845,183629.0
2021-12-19,Saint Lucia,recovered,-0.042482532211055954,-378.77569271341486,378.6907276489927,-579.2649435409905,579.1799784765685,183629.0
2021-12-20,Saint Lucia,recovered,-0.06222131439281717,-465.8404474291621,465.7160048003764,-712.4085462786613,712.2841036498758,183629.0
2021-12-21,Saint Lucia,recovered,-0.08102922126087893,-540.1198865722574,539.9578281297356,-825.9991889874824,825.8371305449606,183629.0
2021-12-22,Saint Lucia,recovered,-0.09895015262839466,-606.2917444845707,606.0938441793139,-927.1908257521935,926.9929254469367,183629.0
2021-12-23,Saint Lucia,recovered,-0.11602593800590412,-666.7396060392992,666.5075541632874,-1019.6288129154531,1019.3967610394412,183629.0
2021-12-24,Saint Lucia,recovered,-0.13229643423621174,-722.86993633875,722.6053434702776,-1105.4641321316635,1105.1995392631911,183629.0
2021-12-25,Saint Lucia,recovered,-0.1477996185248319,-775.5928741906016,775.297274953552,-1186.088700486125,1185.793101249075,183629.0
2021-12-26,Saint Lucia,recovered,-0.1625716770831451,-825.5362900626436,825.2111467084773,-1262.4627438392183,1262.137600485052,183629.0
2021-12-27,Saint Lucia,recovered,-0.17664708959116845,-873.154255558094,872.8009613789117,-1335.2806865287494,1334.927392349567,183629.0
2021-12-28,Saint Lucia,recovered,-0.1900587096770857,-918.7873113765236,918.4071939571695,-1405.0633232196103,1404.6832058002562,183629.0
2021-12-29,Saint Lucia,recovered,-0.2028378416013862,-962.6983560272844,962.2926803440815,-1472.2127059138995,1471.8070302306967,183629.0
2021-12-30,Saint Lucia,recovered,-0.21501431332460133,-1005.0952068756492,1004.6651782490001,-1537.0466480547814,1536.616619428132,183629.0
2021-12-31,Saint Lucia,recovered,-0.22661654612918786,-1046.145414975115,1045.6921818828566,-1599.8213818204238,1599.3681487281654,183629.0
2022-01-01,Saint Lucia,recovered,-0.23767162095806288,-1085.9863487398916,1085.5110054979755,-1660.7469797351444,1660.2716364932282,183629.0
2022-01-02,Saint Lucia,recovered,-0.2482053416246326,-1124.7322668808627,1124.2358561976132,-1719.998171758037,1719.5017610747875,183629.0
2022-01-03,Saint Lucia,recovered,-0.2582422950418542,-1162.4794080443573,1161.9629234542738,-1777.722129181877,1777.2056445917935,183629.0
2022-01-04,Saint Lucia,recovered,-0.2678059086109124,-1199.3097348319868,1198.774123014765,-1834.0441905869566,1833.5085787697349,183629.0
2022-01-05,Saint Lucia,recovered,-0.276918504903463,-1235.2937412592921,1234.739904249485,-1889.0721554496215,1888.5183184398145,183629.0
2022-01-06,Saint Lucia,recovered,-0.28560135376507606,-1270.4925936772106,1269.9213909696805,-1942.8995583715218,1942.3283556639917,183629.0
2021-12-18,Saint Lucia,active_cases,12849.82150089739,12580.704443214194,13118.938558580585,12438.242478355049,13261.40052343973,183629.0
2021-12-19,Saint Lucia,active_cases,12857.554001188093,12475.315320656073,13239.792681720113,12272.970385918186,13442.137616458,183629.0
2021-12-20,Saint Lucia,active_cases,12865.131851419572,12392.369632141035,13337.894070698108,12142.104430635767,13588.159272203377,183629.0
2021-12-21,Saint Lucia,active_cases,12872.558144594079,12320.623853671439,13424.492435516719,12028.447489100226,13716.668800087931,183629.0
2021-12-22,Saint Lucia,active_cases,12879.835911853803,12255.737364168146,13503.93445953946,11925.359549642164,13834.312274065442,183629.0
2021-12-23,Saint Lucia,active_cases,12886.968123718063,12195.510466179958,13578.425781256168,11829.474892820868,13944.461354615258,183629.0
2021-12-24,Saint Lucia,active_cases,12893.957691295775,12138.65699769461,13649.258384896939,11738.824962534041,14049.090420057508,183629.0
2021-12-25,Saint Lucia,active_cases,12900.807467473653,12084.354319029038,13717.260615918267,11652.150129728714,14149.464805218591,183629.0
2021-12-26,Saint Lucia,active_cases,12907.520248080662,12032.042707344748,13782.997788816576,11568.592892171335,14246.44760398999,183629.0
2021-12-27,Saint Lucia,active_cases,12914.098773029164,11981.32373170411,13846.873814354218,11487.542451904415,14340.655094153912,183629.0
2021-12-28,Saint Lucia,active_cases,12920.545727433258,11931.903853627116,13909.1876012394,11408.548459149484,14432.542995717033,183629.0
2021-12-29,Saint Lucia,active_cases,12926.86374270474,11883.560900229093,13970.166585180386,11331.269736815815,14522.457748593664,183629.0
2021-12-30,Saint Lucia,active_cases,12933.055397627151,11836.123032910738,14029.987762343564,11255.442115318923,14610.66867993538,183629.0
2021-12-31,Saint Lucia,active_cases,12939.123219408348,11789.454970722696,14088.791468094,11180.857362477682,14697.389076339014,183629.0
2022-01-01,Saint Lucia,active_cases,12945.06968471201,11743.448638565103,14146.690730858918,11107.348880623682,14782.79048880034,183629.0
2022-01-02,Saint Lucia,active_cases,12950.897220668525,11698.016626714742,14203.777814622308,11034.7817032761,14867.01273806095,183629.0
2022-01-03,Saint Lucia,active_cases,12956.60820586566,11653.087499054162,14260.128912677157,10963.04531917289,14950.171092558428,183629.0
2022-01-04,Saint Lucia,active_cases,12962.204971319403,11608.602353254182,14315.807589384623,10892.048411009986,15032.36153162882,183629.0
2022-01-05,Saint Lucia,active_cases,12967.689801425415,11564.512250609785,14370.867352241045,10821.714924210813,15113.664678640016,183629.0
2022-01-06,Saint Lucia,active_cases,12973.064934891421,11520.776263525335,14425.353606257508,10751.981080319052,15194.14878946379,183629.0
2021-12-18,Saint Vincent and the Grenadines,cases,5730.7377314809155,5703.966057312375,5757.509405649456,5689.793989077633,5771.681473884198,110947.0
2021-12-19,Saint Vincent and the Grenadines,cases,5738.319819258286,5698.053546380831,5778.586092135741,5676.737869102471,5799.9017694141,110947.0
2021-12-20,Saint Vincent and the Grenadines,cases,5745.750263825998,5693.485824376608,5798.0147032753885,5665.818701376969,5825.681826275028,110947.0
2021-12-21,Saint Vincent and the Grenadines,cases,5753.032098077328,5689.285678688131,5816.778517466524,5655.540362664312,5850.523833490343,110947.0
2021-12-22,Saint Vincent and the Grenadines,cases,5760.168294247103,5685.117451181515,5835.219137312692,5645.3879347417005,5874.948653752506,110947.0
2021-12-23,Saint Vincent and the Grenadines,cases,5767.161765124887,5680.832655186609,5853.490875063165,5635.132784906273,5899.1907453435015,110947.0
2021-12-24,Saint Vincent and the Grenadines,cases,5774.01536524389,5676.358248815861,5871.67248167192,5624.661694132237,5923.369036355543,110947.0
2021-12-25,Saint Vincent and the Grenadines,cases,5780.731892046114,5671.6571841255845,5889.806599966643,5613.916521602852,5947.5472624893755,110947.0
2021-12-26,Saint Vincent and the Grenadines,cases,5787.314087024182,5666.71144814923,5907.916725899135,5602.868267604542,5971.759906443823,110947.0
2021-12-27,Saint Vincent and the Grenadines,cases,5793.764636840339,5661.513791675365,5926.015482005314,5591.504423192064,5996.024850488615,110947.0
2021-12-28,Saint Vincent and the Grenadines,cases,5800.086174423072,5656.063324331099,5944.109024515046,5579.822232869441,6020.350115976704,110947.0
2021-12-29,Saint Vincent and the Grenadines,cases,5806.281280041791,5650.363012855533,5962.19954722805,5567.824867960476,6044.737692123107,110947.0
2021-12-30,Saint Vincent and the Grenadines,cases,5812.352482360024,5644.418189748545,5980.286774971502,5555.519145226345,6069.185819493702,110947.0
2021-12-31,Saint Vincent and the Grenadines,cases,5818.302259467542,5638.235630683724,5998.368888251361,5542.914115344093,6093.690403590991,110947.0
2022-01-01,Saint Vincent and the Grenadines,cases,5824.133039891848,5631.822967356706,6016.44311242699,5530.020164400186,6118.24591538351,110947.0
2022-01-02,Saint Vincent and the Grenadines,cases,5829.8472035894265,5625.1883057564455,6034.5061014224075,5516.848429562066,6142.845977616787,110947.0
2022-01-03,Saint Vincent and the Grenadines,cases,5835.447082917178,5618.339974181137,6052.554191653218,5503.410413187518,6167.483752646837,110947.0
2022-01-04,Saint Vincent and the Grenadines,cases,5840.934963584416,5611.286355313116,6070.583571855717,5489.717725501434,6192.152201667399,110947.0
2022-01-05,Saint Vincent and the Grenadines,cases,5846.313085585831,5604.035773911815,6088.590397259846,5475.7819123431345,6216.844258828527,110947.0
2022-01-06,Saint Vincent and the Grenadines,cases,5851.583644115788,5596.596421949443,6106.5708662821335,5461.614340187254,6241.552948044322,110947.0
2021-12-18,Saint Vincent and the Grenadines,deaths,77.11316359565203,76.37992959903167,77.84639759227238,75.99177896763234,78.23454822367171,110947.0
2021-12-19,Saint Vincent and the Grenadines,deaths,77.22404603169483,76.13604305015737,78.31204901323228,75.56008906248819,78.88800300090146,110947.0
2021-12-20,Saint Vincent and the Grenadines,deaths,77.33270558991316,75.93772475564383,78.7276864241825,75.19926650888044,79.46614467094588,110947.0
2021-12-21,Saint Vincent and the Grenadines,deaths,77.43918683269219,75.75654930446535,79.12182436091902,74.86581480223578,80.0125588631486,110947.0
2021-12-22,Saint Vincent and the Grenadines,deaths,77.54353342906784,75.58238379279733,79.50468306533834,74.5442138864706,80.54285297166507,110947.0
2021-12-23,Saint Vincent and the Grenadines,deaths,77.64578817263593,75.41050994434933,79.88106640092253,74.22722512713997,81.06435121813189,110947.0
2021-12-24,Saint Vincent and the Grenadines,deaths,77.74599299910231,75.23843004457274,80.25355595363189,73.91100640006033,81.5809795981443,110947.0
2021-12-25,Saint Vincent and the Grenadines,deaths,77.84418900348103,75.06472857949751,80.62364942746456,73.59337110904293,82.09500689791913,110947.0
2021-12-26,Saint Vincent and the Grenadines,deaths,77.94041645694784,74.8885775957916,80.99225531810409,73.27303169046434,82.60780122343135,110947.0
2021-12-27,Saint Vincent and the Grenadines,deaths,78.03471482335587,74.70949237925721,81.35993726745453,72.94922594702801,83.12020369968373,110947.0
2021-12-28,Saint Vincent and the Grenadines,deaths,78.12712277542006,74.52719938109831,81.72704616974181,72.62151504985387,83.63273050098626,110947.0
2021-12-29,Saint Vincent and the Grenadines,deaths,78.21767821057736,74.34155988359689,82.09379653755784,72.28966678680841,84.14568963434631,110947.0
2021-12-30,Saint Vincent and the Grenadines,deaths,78.30641826652871,74.1525235574386,82.46031297561882,71.95358452633634,84.65925200672108,110947.0
2021-12-31,Saint Vincent and the Grenadines,deaths,78.39337933646968,73.96009904210524,82.82665963083411,71.61326221599083,85.17349645694853,110947.0
2022-01-01,Saint Vincent and the Grenadines,deaths,78.47859708401565,73.76433469944506,83.19285946858624,71.26875493965855,85.68843922837274,110947.0
2022-01-02,Saint Vincent and the Grenadines,deaths,78.56210645782787,73.56530569127831,83.55890722437742,70.92015914672031,86.20405376893542,110947.0
2022-01-03,Saint Vincent and the Grenadines,deaths,78.64394170594616,73.3631051190732,83.92477829281913,70.56759909376727,86.72028431812505,110947.0
2022-01-04,Saint Vincent and the Grenadines,deaths,78.72413638983448,73.15783784554107,84.2904349341279,70.21121738811122,87.23705539155775,110947.0
2022-01-05,Saint Vincent and the Grenadines,deaths,78.80272339814482,72.94961612870637,84.65583066758327,69.85116830338441,87.75427849290523,110947.0
2022-01-06,Saint Vincent and the Grenadines,deaths,78.87973496020504,72.73855650549132,85.02091341491877,69.48761300625364,88.27185691415644,110947.0
2021-12-18,Saint Vincent and the Grenadines,recovered,-0.0016636944683720246,-111.30035222797868,111.29702483904192,-170.21831897163713,170.2149915827004,110947.0
2021-12-19,Saint Vincent and the Grenadines,recovered,-0.003219317211030163,-157.47698227595197,157.4705436415299,-240.83855689332387,240.8321182589018,110947.0
2021-12-20,Saint Vincent and the Grenadines,recovered,-0.004682682110279447,-193.2967169288662,193.28735156464563,-295.6193390156089,295.6099736513883,110947.0
2021-12-21,Saint Vincent and the Grenadines,recovered,-0.006059260614586817,-223.7707613570632,223.75864283583402,-342.22463938774433,342.2125208665152,110947.0
2021-12-22,Saint Vincent and the Grenadines,recovered,-0.0073541996824114195,-250.83924989248462,250.82454149311977,-383.621634693252,383.60692629388717,110947.0
2021-12-23,Saint Vincent and the Grenadines,recovered,-0.008572341026425925,-275.4942193770248,275.477074694972,-421.3275117930021,421.31036711094924,110947.0
2021-12-24,Saint Vincent and the Grenadines,recovered,-0.00971823921643902,-298.3227247631954,298.3032882847625,-456.24009134823564,456.22065486980273,110947.0
2021-12-25,Saint Vincent and the Grenadines,recovered,-0.010796178708705084,-319.7056808271273,319.68408846970993,-488.9419299691116,488.9203376116942,110947.0
2021-12-26,Saint Vincent and the Grenadines,recovered,-0.011810189865292683,-339.9065650190194,339.88294463928884,-519.8359795092769,519.8123591295463,110947.0
2021-12-27,Saint Vincent and the Grenadines,recovered,-0.012764064023407608,-359.1164341012303,359.09090597318345,-549.2144340647034,549.1889059366566,110947.0
2021-12-28,Saint Vincent and the Grenadines,recovered,-0.013661367671013832,-377.4789677265724,377.45164499123035,-577.2970308140151,577.269708078673,110947.0
2021-12-29,Saint Vincent and the Grenadines,recovered,-0.01450545578175435,-395.1053977628207,395.07638685125715,-604.2538824429419,604.2248715313783,110947.0
2021-12-30,Saint Vincent and the Grenadines,recovered,-0.015299484359030533,-412.08390265969035,412.05330369097226,-630.2198445821341,630.189245613416,110947.0
2021-12-31,Saint Vincent and the Grenadines,recovered,-0.016046422236141628,-428.4857819482257,428.45368910375345,-655.3039588828411,655.2718660383688,110947.0
2022-01-01,Saint Vincent and the Grenadines,recovered,-0.0167490621766046,-444.3696625737803,444.33616444942714,-679.5958860421899,679.5623879178368,110947.0
2022-01-02,Saint Vincent and the Grenadines,recovered,-0.017410031316157787,-459.78445185596826,459.74963179333594,-703.1704219601813,703.1356018975491,110947.0
2022-01-03,Saint Vincent and the Grenadines,recovered,-0.01803180098549059,-474.77146425077814,474.7354006488071,-726.0907503364608,726.0546867344899,110947.0
2022-01-04,Saint Vincent and the Grenadines,recovered,-0.0186166959504258,-489.36598720925303,489.3287538173522,-748.4108374396204,748.3736040477196,110947.0
2022-01-05,Saint Vincent and the Grenadines,recovered,-0.019166903104103246,-503.59845641319095,503.5601226069827,-770.1772294704971,770.138895664289,110947.0
2022-01-06,Saint Vincent and the Grenadines,recovered,-0.019684479643664272,-517.495352852771,517.4559838934838,-791.430424519682,791.3910555603948,110947.0
2021-12-18,Saint Vincent and the Grenadines,active_cases,5654.884525777465,5540.506595859896,5769.262455695033,5479.958577191529,5829.8104743634,110947.0
2021-12-19,Saint Vincent and the Grenadines,active_cases,5663.586417473383,5500.309949122799,5826.862885823968,5413.876607822417,5913.29622712435,110947.0
2021-12-20,Saint Vincent and the Grenadines,active_cases,5672.1142711526,5470.262338959079,5873.966203346121,5363.408380616701,5980.820161688499,110947.0
2021-12-21,Saint Vincent and the Grenadines,active_cases,5680.471567579104,5445.235097890445,5915.708037267763,5320.708432925844,6040.234702232364,110947.0
2021-12-22,Saint Vincent and the Grenadines,active_cases,5688.661717901532,5423.268152333525,5954.055283469539,5282.777285135132,6094.546150667932,110947.0
2021-12-23,Saint Vincent and the Grenadines,active_cases,5696.688065045476,5403.370680616012,5990.00544947494,5248.097836624243,6145.278293466708,110947.0
2021-12-24,Saint Vincent and the Grenadines,active_cases,5704.553885077947,5384.963252041548,6024.144518114345,5215.782190369344,6193.3255797865495,110947.0
2021-12-25,Saint Vincent and the Grenadines,active_cases,5712.2623885445455,5367.674710051553,6056.850067037538,5185.2610118379225,6239.2637652511685,110947.0
2021-12-26,Saint Vincent and the Grenadines,active_cases,5719.816721779895,5351.251957805174,6088.381485754615,5156.145557245846,6283.487886313943,110947.0
2021-12-27,Saint Vincent and the Grenadines,active_cases,5727.219968191857,5335.5143470603525,6118.925589323362,5128.157916690721,6326.282019692993,110947.0
2021-12-28,Saint Vincent and the Grenadines,active_cases,5734.475149520075,5320.328390269678,6148.621908770473,5101.092338973689,6367.857960066462,110947.0
2021-12-29,Saint Vincent and the Grenadines,active_cases,5741.585227069332,5305.592733230954,6177.5777209077105,5074.792248598827,6408.378205539837,110947.0
2021-12-30,Saint Vincent and the Grenadines,active_cases,5748.553102918256,5291.228727297355,6205.877478539156,5049.135826572977,6447.970379263535,110947.0
2021-12-31,Saint Vincent and the Grenadines,active_cases,5755.38162110384,5277.174250703966,6233.588991503714,5024.026560313085,6486.736681894596,110947.0
2022-01-01,Saint Vincent and the Grenadines,active_cases,5762.073568782279,5263.379511168798,6260.76762639576,4999.386823663906,6524.760313900651,110947.0
2022-01-02,Saint Vincent and the Grenadines,active_cases,5768.631677366584,5249.804107347794,6287.459247385374,4975.153382179038,6562.10997255413,110947.0
2022-01-03,Saint Vincent and the Grenadines,active_cases,5775.058623641449,5236.414918308008,6313.70232897489,4951.274164758504,6598.843082524394,110947.0
2022-01-04,Saint Vincent and the Grenadines,active_cases,5781.357030855818,5223.184553980427,6339.529507731209,4927.705893242496,6635.00816846914,110947.0
2022-01-05,Saint Vincent and the Grenadines,active_cases,5787.5294697936015,5210.090195516265,6364.968744070938,4904.412308322554,6670.646631264649,110947.0
2022-01-06,Saint Vincent and the Grenadines,active_cases,5793.578459822977,5197.112712760419,6390.044206885535,4881.36281927823,6705.794100367723,110947.0
2021-12-18,San Marino,cases,6985.528464075366,6966.436356373761,7004.620571776972,6956.329605059338,7014.727323091394,33938.0
2021-12-19,San Marino,cases,7054.650605854779,7025.342833122202,7083.9583785873565,7009.82823540375,7099.4729763058085,33938.0
2021-12-20,San Marino,cases,7122.390303090956,7083.660657631715,7161.119948550197,7063.158421772268,7181.6221844096435,33938.0
2021-12-21,San Marino,cases,7188.7752047089125,7140.784190804288,7236.766218613537,7115.379282637955,7262.17112677987,33938.0
2021-12-22,San Marino,cases,7253.832406654485,7196.536070164942,7311.128743144027,7166.205221775765,7341.459591533205,33938.0
2021-12-23,San Marino,cases,7317.58846295392,7250.860195439819,7384.31673046802,7215.53638436837,7419.640541539469,33938.0
2021-12-24,San Marino,cases,7380.069396552284,7303.74740250282,7456.391390601749,7263.344979379368,7496.7938137252,33938.0
